C0028429:45206002:T-21000:Nose:NOSE
C0015392:371398005:T-D0801:Orbital region:ORBIT
C0029939:15497006:T-87000:Ovary:OVARY
C1278931:181277001:T-D4034:Pancreas:PANCREAS
C0030580:45289007:T-61100:Parotid gland:PAROTID
C0030647:64234005:T-12730:Patella:PATELLA
C0030797:12921003:T-D6000:Pelvis:PELVIS
C0030851:18911002:T-91000:Penis:PENIS
C1278903:181211006:T-55002:Pharynx:PHARYNX
C1278980:181422007:T-9200B:Prostate:PROSTATE
C0034896:34402009:T-59600:Rectum:RECTUM
C0035561:113197003:T-11300:Rib:RIB
C0036037:54735007:T-11AD0:Sacrum:SSPINE
C0036270:41695006:T-D1160:Scalp:SCALP
C0036277:79601000:T-12280:Scapula:SCAPULA
C0036410:18619003:T-AA110:Sclera:SCLERA
C0036471:20233005:T-98000:Scrotum:SCROTUM
C0037004:16982005:T-D2220:Shoulder:SHOULDER
C0037303:89546000:T-11100:Skull:SKULL
C0037949:280717001:T-D0146:Spine:SPINE
C0037993:78961009:T-C3000:Spleen:SPLEEN
C0038293:56873002:T-11210:Sternum:STERNUM
C0038351:69695003:T-57000:Stomach:STOMACH
C0038556:54019009:T-61300:Submandibular gland:SUBMANDIBULAR
C0039493:53620006:T-15290:Temporomandibular joint:TMJ
C0039597:40689003:T-94000:Testis:TESTIS
C0039866:68367000:T-D9100:Thigh:THIGH
C0581269:122495006:T-11502:Thoracic spine:TSPINE
C0729374:297172009:T-D00F8:Thoraco-lumbar spine:TLSPINE
C0040067:76505004:T-D8810:Thumb:THUMB
C1306748:118507000:T-C8001:Thymus:THYMUS
C0040132:69748006:T-B6000:Thyroid:THYROID
C0040357:29707007:T-D9800:Toe:TOE
C0040408:21974007:T-53000:Tongue:TONGUE
C0040578:44567001:T-25000:Trachea:TRACHEA
C0227690:65364008:T-73800:Ureter:URETER
C0041967:13648007:T-75000:Urethra:URETHRA
C0042149:35039007:T-83000:Uterus:UTERUS
C0042232:76784001:T-82000:Vagina:VAGINA
C0042993:45292006:T-81000:Vulva:VULVA
C1262468:74670003:T-15460:Wrist joint:WRIST
C0162485:51204001:T-11167:Zygomatic arch:ZYGOMA
